Model,#States,AMPL_M,AMPL_T,BVI_100,GBVI_100,OVI_100,QP_CON,QP_G,QP_G_T,QP_G_T_W,QP_G_W,TBVI_100,TGBVI_100,TOVI_100,TOVI_100_opt
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_19,12,,0.0,0.003,0.003,0.003,,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_2,12,,0.0,0.00985974025974026,0.009859740231237531,0.009859738503679914,,0.009859740259740261,0.0098597405643331,0.0098597405643331,0.009859740259740261,0.009859740259740261,0.009859740259740261,0.009859740259740261,0.009859740259740261
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_20,12,,0.0,0.002533333333333333,0.0025333333333333336,0.002533332576644987,,0.002533333333333766,0.0025333333333333336,0.0025333333333333336,0.0025333333333333336,0.0025333333333333336,0.0025333333333333336,0.0025333333333333336,0.0025333333333333336
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_21,12,,0.0,0.009999999999999998,0.00999999527955154,0.009999999500443996,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_22,12,,0.0,0.0015,0.0015,0.0014999998464000001,,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_23,12,,0.0,0.007058784269921566,0.007058767811145495,0.00705881805350767,,0.007058823529411778,0.007058823529411778,0.007058823529411778,0.007058823529411778,0.0070588235294117745,0.0070588235294117745,0.0070588235294117745,0.0070588235294117745
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_24,12,,0.0,0.7544883720930233,0.7544881313738032,0.7544882675872496,,0.7544883720930234,0.7544883720930234,0.7544883720930234,0.7544883720930234,0.7544883720930234,0.7544883720930234,0.7544883720930234,0.7544883720930234
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_25,12,0.0,0.0,0.03599969173511041,0.03599945068359375,0.035999972063231446,,0.036000000011321726,0.036000000000000004,0.036000000000000004,0.03600000001174899,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_26,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_27,12,,0.0,0.005845588235294116,0.0058453162365504395,0.005845584163150459,,0.005845588235294119,0.005845588235294119,0.005845588235294119,0.005845588235294119,0.005845588235294119,0.005845588235294119,0.005845588235294119,0.005845588235294119
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_28,12,,0.0,0.004,0.004,0.003999992370605469,,0.004000004675636362,0.004,0.0039999961853027345,0.004009747585360462,0.004,0.004,0.004,0.004
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_29,12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_3,12,0.0,0.0,5.882290174800001E-4,5.882296905959457E-4,5.8823501055748E-4,,5.882352941176471E-4,5.882352941176471E-4,5.882352941176471E-4,5.882352941176471E-4,5.882352941176471E-4,5.882352941176471E-4,5.882352941176471E-4,5.882352941176471E-4
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_30,12,,0.0,0.009940338487763304,0.009940338460861899,0.0099403346814426,,0.009940338487763304,0.009940338487763304,0.009940338487763304,0.00994033869880001,0.009940338487763304,0.009940338487763304,0.009940338487763304,0.009940338487763304
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_4,12,,0.0,0.005061124694376527,0.005061102753618677,0.005061123970782197,,0.005061124694376528,0.005061124694376528,0.005061124694376528,0.005061124694376528,0.0050611246943765295,0.0050611246943765295,0.0050611246943765295,0.0050611246943765295
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_5,12,,0.0,0.009999999999999998,0.009999998568344236,0.010000000000000002,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_6,12,,0.0,0.010000000000000002,0.010000000000000002,0.01,,0.010032572389910973,0.010000000000000002,0.010000000000000002,0.01003257052958736,0.01,0.01,0.01,0.01
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_7,12,,0.0,0.5220547945205479,0.5220545065307499,0.5220545065307499,,0.5220547945205479,0.5220547945205479,0.5220547945205479,0.5220547945205479,0.5220547945205479,0.5220547945205479,0.5220547945205479,0.5220547945205479
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_8,12,,0.0,0.01,0.01,0.01,,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.01,0.01,0.01,0.01
RANDOM_Size_12_Type-tree_MinTransProb_0.1_Model_9,12,,0.0,0.06792436403375042,0.06792437592659042,0.06792449938401555,,0.06792452830188682,0.06792452830188682,0.06792452830188682,0.06792452830188682,0.0679245283018868,0.0679245283018868,0.0679245283018868,0.0679245283018868
